Year,Month,Day,Hour,Minute,Second,SunLongitude,SunDistance,Zodiac,Daylight,MercuryLongitude,MercuryLatitude,MercuryDistance,VenusLongitude,VenusLatitude,VenusDistance,MarsLongitude,MarsLatitude,MarsDistance,JupiterLongitude,JupiterLatitude,JupiterDistance,SaturnLongitude,SaturnLatitude,SaturnDistance,UranusLongitude,UranusLatitude,UranusDistance,NeptuneLongitude,NeptuneLatitude,NeptuneDistance,PlutoLongitude,PlutoLatitude,PlutoDistance,MoonLongitude,MoonLatitude,MoonDistance,Phase
2018,9,24,18,0,0,181.138511,1.003168,Libra,12.111981,183.969314,1.224087,1.401711,218.298961,-6.138894,0.401384,303.331429,-4.264917,0.556626,230.682855,0.780479,5.973953,272.563310,0.662077,9.971178,31.453568,-0.561360,19.003801,344.380123,-1.000321,28.977030,288.512240,0.049412,33.329109,355.192949,-4.081570,0.002660,174.054433
2018,9,25,0,0,0,181.383344,1.003098,Libra,12.099506,184.412909,1.201720,1.402389,218.394494,-6.167431,0.399748,303.415480,-4.250061,0.557959,230.727309,0.779797,5.976843,272.570688,0.661485,9.975327,31.445144,-0.561393,19.001703,344.373608,-1.000315,28.978327,288.511456,0.049011,33.333363,358.284039,-4.245117,0.002654,176.900689
2018,9,25,6,0,0,181.628216,1.003028,Libra,12.087032,184.855518,1.179078,1.403021,218.488221,-6.195819,0.398118,303.500117,-4.235221,0.559295,230.771855,0.779117,5.979723,272.578166,0.660893,9.979474,31.436693,-0.561425,18.999620,344.367107,-1.000310,28.979645,288.510704,0.048611,33.337624,1.391272,-4.396938,0.002647,179.763059
2018,9,25,12,0,0,181.873107,1.002957,Libra,12.074556,185.297142,1.156169,1.403608,218.580131,-6.224051,0.396493,303.585332,-4.220398,0.560635,230.816486,0.778439,5.982595,272.585743,0.660302,9.983622,31.428211,-0.561457,18.997553,344.360616,-1.000303,28.980978,288.509980,0.048211,33.341885,4.515319,-4.536427,0.002640,182.642203
2018,9,25,18,0,0,182.118056,1.002887,Libra,12.062081,185.737782,1.133000,1.404150,218.670204,-6.252124,0.394874,303.671128,-4.205592,0.561977,230.861210,0.777762,5.985457,272.593419,0.659711,9.987770,31.419705,-0.561489,18.995501,344.354138,-1.000297,28.982330,288.509288,0.047811,33.346157,7.656810,-4.662988,0.002633,185.538749
2018,9,26,0,0,0,182.363025,1.002816,Libra,12.049605,186.177437,1.109578,1.404647,218.758428,-6.280033,0.393261,303.757497,-4.190802,0.563323,230.906022,0.777087,5.988311,272.601194,0.659121,9.991920,31.411166,-0.561520,18.993467,344.347671,-1.000289,28.983702,288.508627,0.047412,33.350433,10.816325,-4.776038,0.002626,188.453293
2018,9,26,6,0,0,182.608033,1.002745,Libra,12.037131,186.616108,1.085909,1.405101,218.844788,-6.307773,0.391654,303.844437,-4.176029,0.564673,230.950921,0.776414,5.991156,272.609067,0.658531,9.996068,31.402600,-0.561550,18.991447,344.341215,-1.000281,28.985088,288.507997,0.047012,33.354713,13.994396,-4.875014,0.002619,191.386365
2018,9,26,12,0,0,182.853079,1.002675,Libra,12.024657,187.053797,1.062001,1.405511,218.929268,-6.335340,0.390053,303.931947,-4.161274,0.566025,230.995907,0.775742,5.993990,272.617040,0.657942,10.000216,31.394000,-0.561580,18.989447,344.334772,-1.000272,28.986494,288.507397,0.046612,33.359001,17.191502,-4.959373,0.002611,194.338431
2018,9,26,18,0,0,183.098145,1.002604,Libra,12.012184,187.490504,1.037859,1.405878,219.011846,-6.362728,0.388459,304.020022,-4.146537,0.567381,231.040983,0.775073,5.996816,272.625111,0.657353,10.004366,31.385377,-0.561610,18.987463,344.328340,-1.000263,28.987919,288.506825,0.046213,33.363289,20.408064,-5.028595,0.002603,197.309913
2018,9,27,0,0,0,183.343269,1.002533,Libra,11.999712,187.926233,1.013489,1.406202,219.092508,-6.389933,0.386870,304.108659,-4.131817,0.568740,231.086146,0.774405,5.999633,272.633281,0.656765,10.008513,31.376726,-0.561639,18.985495,344.321921,-1.000253,28.989359,288.506285,0.045813,33.367584,23.644446,-5.082190,0.002596,200.301187
2018,9,27,6,0,0,183.588394,1.002462,Libra,11.987242,188.360982,0.988899,1.406484,219.171243,-6.416949,0.385287,304.197852,-4.117115,0.570103,231.131397,0.773738,6.002440,272.641549,0.656177,10.012662,31.368048,-0.561668,18.983543,344.315515,-1.000242,28.990816,288.505777,0.045414,33.371887,26.900945,-5.119700,0.002588,203.312549
2018,9,27,12,0,0,183.833576,1.002391,Libra,11.974772,188.794756,0.964095,1.406725,219.248029,-6.443773,0.383711,304.287603,-4.102433,0.571468,231.176734,0.773074,6.005239,272.649915,0.655590,10.016809,31.359338,-0.561696,18.981607,344.309122,-1.000231,28.992296,288.505299,0.045015,33.376194,30.177795,-5.140706,0.002580,206.344209
2018,9,27,18,0,0,184.078798,1.002320,Libra,11.962306,189.227557,0.939082,1.406924,219.322853,-6.470397,0.382142,304.377905,-4.087769,0.572837,231.222153,0.772411,6.008027,272.658380,0.655003,10.020957,31.350602,-0.561724,18.979691,344.302743,-1.000219,28.993790,288.504851,0.044616,33.380501,33.475162,-5.144828,0.002572,209.396373
2018,9,28,0,0,0,184.324038,1.002249,Libra,11.949841,189.659388,0.913866,1.407083,219.395698,-6.496818,0.380578,304.468758,-4.073123,0.574209,231.267661,0.771750,6.010806,272.666943,0.654416,10.025105,31.341841,-0.561751,18.977787,344.296373,-1.000206,28.995302,288.504435,0.044217,33.384815,36.793144,-5.131736,0.002564,212.469111
2018,9,28,6,0,0,184.569318,1.002178,Libra,11.937378,190.090250,0.888454,1.407200,219.466546,-6.523029,0.379022,304.560160,-4.058498,0.575584,231.313253,0.771090,6.013576,272.675603,0.653831,10.029252,31.333052,-0.561777,18.975904,344.290018,-1.000193,28.996832,288.504049,0.043818,33.389133,40.131762,-5.101151,0.002555,215.562442
2018,9,28,12,0,0,184.814637,1.002107,Libra,11.924918,190.520147,0.862852,1.407279,219.535386,-6.549025,0.377472,304.652099,-4.043892,0.576962,231.358932,0.770433,6.016337,272.684362,0.653245,10.033398,31.324234,-0.561804,18.974035,344.283676,-1.000180,28.998379,288.503695,0.043419,33.393456,43.490968,-5.052853,0.002547,218.676335
2018,9,28,18,0,0,185.059994,1.002036,Libra,11.912460,190.949082,0.837064,1.407317,219.602195,-6.574801,0.375928,304.744583,-4.029305,0.578343,231.404692,0.769777,6.019088,272.693218,0.652661,10.037543,31.315393,-0.561829,18.972185,344.277348,-1.000166,28.999943,288.503370,0.043020,33.397781,46.870644,-4.986682,0.002539,221.810657
2018,9,29,0,0,0,185.305390,1.001965,Libra,11.900005,191.377060,0.811096,1.407316,219.666965,-6.600351,0.374392,304.837604,-4.014737,0.579728,231.450541,0.769123,6.021829,272.702172,0.652076,10.041688,31.306524,-0.561854,18.970350,344.271035,-1.000151,29.001528,288.503074,0.042622,33.402115,50.270585,-4.902549,0.002532,224.965203
2018,9,29,6,0,0,185.550806,1.001894,Libra,11.887553,191.804081,0.784955,1.407276,219.729674,-6.625668,0.372863,304.931154,-4.000191,0.581115,231.496473,0.768470,6.024561,272.711223,0.651492,10.045832,31.297625,-0.561879,18.968534,344.264734,-1.000135,29.003128,288.502812,0.042223,33.406448,53.690517,-4.800438,0.002524,228.139713
2018,9,29,12,0,0,185.796260,1.001822,Libra,11.875106,192.230152,0.758646,1.407197,219.790308,-6.650747,0.371340,305.025242,-3.985664,0.582506,231.542487,0.767819,6.027284,272.720372,0.650909,10.049975,31.288707,-0.561903,18.966732,344.258446,-1.000119,29.004742,288.502581,0.041825,33.410789,57.130099,-4.680409,0.002516,231.333846
2018,9,29,18,0,0,186.041754,1.001751,Libra,11.862661,192.655273,0.732173,1.407081,219.848850,-6.675583,0.369825,305.119852,-3.971159,0.583900,231.588582,0.767170,6.029996,272.729618,0.650327,10.054117,31.279760,-0.561927,18.964951,344.252174,-1.000102,29.006378,288.502379,0.041426,33.415134,60.588900,-4.542607,0.002509,234.547155
2018,9,30,0,0,0,186.287267,1.001680,Libra,11.850220,193.079452,0.705542,1.406926,219.905289,-6.700169,0.368317,305.214993,-3.956673,0.585297,231.634765,0.766523,6.032700,272.738961,0.649744,10.058259,31.270786,-0.561950,18.963184,344.245916,-1.000085,29.008032,288.502209,0.041028,33.419483,64.066435,-4.387261,0.002502,237.779159
2018,9,30,6,0,0,186.532838,1.001609,Libra,11.837784,193.502689,0.678759,1.406734,219.959604,-6.724499,0.366816,305.310651,-3.942208,0.586697,231.681027,0.765877,6.035393,272.748401,0.649163,10.062400,31.261792,-0.561973,18.961435,344.239672,-1.000067,29.009699,288.502071,0.040630,33.423836,67.562133,-4.214693,0.002495,241.029298
2018,9,30,12,0,0,186.778428,1.001537,Libra,11.825352,193.924990,0.651828,1.406505,220.011782,-6.748566,0.365323,305.406829,-3.927765,0.588100,231.727371,0.765233,6.038077,272.757938,0.648582,10.066539,31.252767,-0.561995,18.959703,344.233442,-1.000049,29.011389,288.501961,0.040232,33.428188,71.075365,-4.025316,0.002488,244.296930
2018,9,30,18,0,0,187.024058,1.001466,Libra,11.812924,194.346361,0.624755,1.406239,220.061805,-6.772366,0.363837,305.503525,-3.913343,0.589506,231.773797,0.764591,6.040751,272.767571,0.648001,10.070676,31.243719,-0.562017,18.957989,344.227226,-1.000030,29.013094,288.501886,0.039834,33.432545,74.605423,-3.819636,0.002481,247.581361
2018,10,1,0,0,0,187.269726,1.001394,Libra,11.800502,194.766801,0.597544,1.405936,220.109663,-6.795889,0.362358,305.600732,-3.898942,0.590915,231.820304,0.763950,6.043416,272.777301,0.647421,10.074813,31.234650,-0.562038,18.956291,344.221026,-1.000010,29.014814,288.501839,0.039436,33.436909,78.151550,-3.598259,0.002475,250.881820
2018,10,1,6,0,0,187.515433,1.001323,Libra,11.788083,195.186319,0.570201,1.405597,220.155336,-6.819131,0.360888,305.698450,-3.884564,0.592327,231.866893,0.763312,6.046070,272.787128,0.646842,10.078948,31.225554,-0.562059,18.954613,344.214842,-0.999990,29.016554,288.501822,0.039038,33.441277,81.712921,-3.361887,0.002469,254.197481
2018,10,1,12,0,0,187.761179,1.001251,Libra,11.775671,195.604918,0.542730,1.405223,220.198813,-6.842084,0.359425,305.796672,-3.870207,0.593742,231.913562,0.762675,6.048715,272.797051,0.646263,10.083083,31.216433,-0.562079,18.952950,344.208672,-0.999969,29.018309,288.501839,0.038641,33.445648,85.288652,-3.111313,0.002464,257.527476
2018,10,1,18,0,0,188.006944,1.001180,Libra,11.763264,196.022601,0.515136,1.404812,220.240072,-6.864741,0.357970,305.895400,-3.855872,0.595160,231.960311,0.762039,6.051350,272.807070,0.645684,10.087214,31.207290,-0.562098,18.951303,344.202517,-0.999947,29.020082,288.501886,0.038243,33.450020,88.877810,-2.847431,0.002459,260.870870
2018,10,2,0,0,0,188.252749,1.001108,Libra,11.750863,196.439373,0.487424,1.404366,220.279109,-6.887098,0.356523,305.994631,-3.841559,0.596581,232.007140,0.761405,6.053975,272.817184,0.645106,10.091346,31.198124,-0.562117,18.949677,344.196379,-0.999925,29.021875,288.501962,0.037846,33.454399,92.479411,-2.571219,0.002454,264.226666
2018,10,2,6,0,0,188.498592,1.001036,Libra,11.738468,196.855239,0.459598,1.403885,220.315903,-6.909145,0.355084,306.094358,-3.827268,0.598005,232.054046,0.760774,6.056590,272.827395,0.644529,10.095475,31.188932,-0.562136,18.948067,344.190254,-0.999903,29.023682,288.502072,0.037448,33.458778,96.092424,-2.283745,0.002450,267.593833
2018,10,2,12,0,0,188.744474,1.000965,Libra,11.726079,197.270203,0.431663,1.403369,220.350439,-6.930875,0.353653,306.194584,-3.813000,0.599432,232.101036,0.760143,6.059195,272.837702,0.643953,10.099603,31.179716,-0.562154,18.946474,344.184146,-0.999880,29.025507,288.502210,0.037051,33.463165,99.715777,-1.986160,0.002446,270.971313
2018,10,2,18,0,0,188.990375,1.000893,Libra,11.713696,197.684271,0.403624,1.402818,220.382699,-6.952282,0.352230,306.295296,-3.798755,0.600862,232.148102,0.759515,6.061790,272.848104,0.643376,10.103728,31.170481,-0.562172,18.944899,344.178055,-0.999856,29.027351,288.502383,0.036654,33.467548,103.348361,-1.679687,0.002442,274.357983
2018,10,3,0,0,0,189.236335,1.000822,Libra,11.701319,198.097445,0.375484,1.402233,220.412682,-6.973358,0.350816,306.396503,-3.784533,0.602295,232.195247,0.758888,6.064375,272.858602,0.642801,10.107852,31.161226,-0.562189,18.943338,344.171979,-0.999831,29.029209,288.502584,0.036257,33.471939,106.989030,-1.365620,0.002440,277.752697
2018,10,3,6,0,0,189.482314,1.000750,Libra,11.688950,198.509731,0.347248,1.401614,220.440366,-6.994096,0.349411,306.498193,-3.770334,0.603731,232.242468,0.758263,6.066950,272.869195,0.642226,10.111975,31.151943,-0.562205,18.941799,344.165918,-0.999806,29.031084,288.502817,0.035860,33.476330,110.636612,-1.045311,0.002437,281.154296
2018,10,3,12,0,0,189.728332,1.000678,Libra,11.676588,198.921134,0.318921,1.400961,220.465735,-7.014489,0.348013,306.600367,-3.756157,0.605170,232.289769,0.757639,6.069516,272.879883,0.641652,10.116096,31.142640,-0.562221,18.940277,344.159876,-0.999781,29.032980,288.503083,0.035463,33.480728,114.289900,-0.720161,0.002435,284.561575
2018,10,3,18,0,0,189.974389,1.000606,Libra,11.664233,199.331657,0.290507,1.400274,220.488783,-7.034528,0.346625,306.703022,-3.742004,0.606612,232.337142,0.757017,6.072071,272.890666,0.641078,10.120214,31.133310,-0.562237,18.938772,344.153849,-0.999755,29.034887,288.503378,0.035066,33.485123,117.947678,-0.391614,0.002434,287.973288
2018,10,4,0,0,0,190.220465,1.000535,Libra,11.651886,199.741306,0.262010,1.399554,220.509491,-7.054208,0.345246,306.806157,-3.727874,0.608056,232.384600,0.756397,6.074615,272.901544,0.640505,10.124331,31.123964,-0.562252,18.937286,344.147839,-0.999728,29.036816,288.503707,0.034670,33.489525,121.608700,-0.061142,0.002433,291.388232
2018,10,4,6,0,0,190.466599,1.000463,Libra,11.639546,200.150086,0.233435,1.398800,220.527853,-7.073517,0.343875,306.909766,-3.713768,0.609504,232.432129,0.755779,6.077150,272.912517,0.639932,10.128444,31.114597,-0.562266,18.935816,344.141846,-0.999701,29.038759,288.504062,0.034273,33.493927,125.271713,0.269765,0.002432,294.805113
2018,10,4,12,0,0,190.712753,1.000391,Libra,11.627214,200.557999,0.204784,1.398014,220.543848,-7.092450,0.342513,307.013844,-3.699686,0.610954,232.479738,0.755162,6.079675,272.923585,0.639360,10.132555,31.105208,-0.562280,18.934362,344.135870,-0.999673,29.040720,288.504454,0.033877,33.498333,128.935444,0.599608,0.002432,298.222684
2018,10,4,18,0,0,190.958946,1.000319,Libra,11.614892,200.965052,0.176063,1.397194,220.557471,-7.110999,0.341161,307.118395,-3.685627,0.612407,232.527420,0.754547,6.082189,272.934746,0.638788,10.136665,31.095796,-0.562293,18.932928,344.129912,-0.999644,29.042698,288.504872,0.033480,33.502743,132.598626,0.926894,0.002433,301.639678
2018,10,5,0,0,0,191.205178,1.000247,Libra,11.602577,201.371246,0.147275,1.396342,220.568711,-7.129155,0.339818,307.223413,-3.671592,0.613863,232.575175,0.753934,6.084693,272.946002,0.638218,10.140773,31.086364,-0.562306,18.931513,344.123969,-0.999615,29.044693,288.505325,0.033084,33.507153,136.259975,1.250146,0.002434,305.054799
2018,10,5,6,0,0,191.451448,1.000176,Libra,11.590271,201.776594,0.118425,1.395458,220.577556,-7.146910,0.338484,307.328892,-3.657582,0.615322,232.623006,0.753322,6.087187,272.957352,0.637648,10.144876,31.076914,-0.562319,18.930115,344.118045,-0.999586,29.046703,288.505807,0.032688,33.511566,139.918230,1.567917,0.002436,308.466784
2018,10,5,12,0,0,191.697738,1.000104,Libra,11.577974,202.181086,0.089516,1.394541,220.583986,-7.164256,0.337160,307.434832,-3.643596,0.616784,232.670915,0.752712,6.089670,272.968797,0.637078,10.148979,31.067440,-0.562330,18.928734,344.112139,-0.999556,29.048731,288.506322,0.032292,33.515984,143.572112,1.878793,0.002438,311.874370
2018,10,5,18,0,0,191.944086,1.000032,Libra,11.565686,202.584742,0.060552,1.393592,220.588005,-7.181184,0.335845,307.541235,-3.629634,0.618249,232.718899,0.752104,6.092144,272.980334,0.636509,10.153079,31.057950,-0.562342,18.927370,344.106249,-0.999525,29.050777,288.506867,0.031896,33.520401,147.220373,2.181416,0.002440,315.276293
2018,10,6,0,0,0,192.190454,0.999960,Libra,11.553407,202.987557,0.031538,1.392611,220.589595,-7.197688,0.334540,307.648091,-3.615696,0.619716,232.766953,0.751497,6.094606,272.991966,0.635940,10.157175,31.048436,-0.562352,18.926027,344.100379,-0.999494,29.052839,288.507444,0.031500,33.524818,150.861763,2.474483,0.002443,318.671304
2018,10,6,6,0,0,192.436861,0.999888,Libra,11.541138,203.389537,0.002476,1.391598,220.588750,-7.213755,0.333245,307.755398,-3.601783,0.621187,232.815082,0.750892,6.097059,273.003691,0.635373,10.161269,31.038909,-0.562363,18.924700,344.094526,-0.999462,29.054914,288.508052,0.031104,33.529243,154.495073,2.756759,0.002447,322.058208
2018,10,6,12,0,0,192.683306,0.999817,Libra,11.528879,203.790687,-0.026629,1.390554,220.585455,-7.229381,0.331959,307.863158,-3.587895,0.622660,232.863286,0.750289,6.099501,273.015509,0.634806,10.165361,31.029355,-0.562372,18.923391,344.088690,-0.999429,29.057011,288.508690,0.030709,33.533665,158.119102,3.027087,0.002451,325.435791
2018,10,6,18,0,0,192.929790,0.999745,Libra,11.516630,204.191010,-0.055774,1.389478,220.579710,-7.244555,0.330684,307.971362,-3.574031,0.624136,232.911560,0.749687,6.101933,273.027421,0.634239,10.169450,31.019789,-0.562381,18.922100,344.082873,-0.999396,29.059122,288.509361,0.030313,33.538090,161.732688,3.284392,0.002455,328.802903
2018,10,7,0,0,0,193.176294,0.999673,Libra,11.504391,204.590514,-0.084955,1.388371,220.571501,-7.259268,0.329419,308.080009,-3.560193,0.625614,232.959909,0.749087,6.104353,273.039425,0.633673,10.173535,31.010201,-0.562390,18.920826,344.077075,-0.999363,29.061249,288.510062,0.029918,33.542519,165.334707,3.527688,0.002460,332.158406
2018,10,7,6,0,0,193.422836,0.999601,Libra,11.492164,204.989196,-0.114168,1.387232,220.560822,-7.273513,0.328164,308.189103,-3.546379,0.627096,233.008329,0.748489,6.106764,273.051523,0.633108,10.177618,31.000595,-0.562398,18.919573,344.071295,-0.999329,29.063395,288.510795,0.029523,33.546947,168.924074,3.756082,0.002465,335.501231
2018,10,7,12,0,0,193.669418,0.999529,Libra,11.479947,205.387068,-0.143409,1.386062,220.547665,-7.287278,0.326920,308.298636,-3.532590,0.628580,233.056822,0.747893,6.109164,273.063713,0.632543,10.181697,30.990972,-0.562406,18.918335,344.065535,-0.999294,29.065554,288.511559,0.029127,33.551376,172.499746,3.968780,0.002471,338.830319
2018,10,7,18,0,0,193.916057,0.999457,Libra,11.467740,205.784128,-0.172676,1.384862,220.532029,-7.300557,0.325686,308.408602,-3.518827,0.630067,233.105384,0.747298,6.111554,273.075995,0.631979,10.185774,30.981331,-0.562413,18.917118,344.059793,-0.999259,29.067730,288.512355,0.028732,33.555809,176.060738,4.165087,0.002477,342.144687
2018,10,8,0,0,0,194.162697,0.999385,Libra,11.455545,206.180383,-0.201964,1.383631,220.513898,-7.313340,0.324463,308.519003,-3.505088,0.631557,233.154018,0.746704,6.113932,273.088370,0.631416,10.189847,30.971670,-0.562419,18.915918,344.054068,-0.999223,29.069923,288.513182,0.028337,33.560242,179.606121,4.344407,0.002483,345.443418
2018,10,8,6,0,0,194.409395,0.999314,Libra,11.443362,206.575837,-0.231271,1.382368,220.493276,-7.325617,0.323251,308.629835,-3.491376,0.633049,233.202723,0.746113,6.116301,273.100837,0.630853,10.193916,30.961992,-0.562425,18.914738,344.048366,-0.999187,29.072132,288.514041,0.027942,33.564678,183.135025,4.506246,0.002490,348.725629
2018,10,8,12,0,0,194.656112,0.999242,Libra,11.431190,206.970488,-0.260591,1.381076,220.470155,-7.337381,0.322050,308.741098,-3.477688,0.634544,233.251499,0.745523,6.118659,273.113396,0.630291,10.197984,30.952299,-0.562430,18.913572,344.042679,-0.999150,29.074358,288.514930,0.027548,33.569115,186.646645,4.650212,0.002497,351.990529
2018,10,8,18,0,0,194.902869,0.999170,Libra,11.419031,207.364349,-0.289923,1.379752,220.444536,-7.348619,0.320860,308.852785,-3.464026,0.636042,233.300345,0.744935,6.121005,273.126047,0.629729,10.202047,30.942586,-0.562435,18.912426,344.037016,-0.999112,29.076599,288.515850,0.027153,33.573555,190.140249,4.776008,0.002504,355.237373
2018,10,9,0,0,0,195.149683,0.999098,Libra,11.406883,207.757417,-0.319262,1.378399,220.416406,-7.359326,0.319681,308.964894,-3.450390,0.637543,233.349260,0.744348,6.123342,273.138789,0.629169,10.206106,30.932856,-0.562439,18.911301,344.031371,-0.999074,29.078857,288.516802,0.026758,33.577991,193.615173,4.883434,0.002511,358.465494
2018,10,9,6,0,0,195.396517,0.999026,Libra,11.394748,208.149696,-0.348605,1.377015,220.385768,-7.369491,0.318513,309.077424,-3.436779,0.639046,233.398243,0.743763,6.125667,273.151623,0.628609,10.210163,30.923114,-0.562443,18.910192,344.025745,-0.999036,29.081131,288.517786,0.026364,33.582432,197.070837,4.972380,0.002519,1.674328
2018,10,9,12,0,0,195.643370,0.998955,Libra,11.382625,208.541194,-0.377949,1.375600,220.352616,-7.379104,0.317356,309.190375,-3.423195,0.640552,233.447299,0.743180,6.127982,273.164548,0.628049,10.214215,30.913351,-0.562446,18.909101,344.020139,-0.998996,29.083422,288.518800,0.025969,33.586876,200.506726,5.042825,0.002526,4.863348
2018,10,9,18,0,0,195.890282,0.998883,Libra,11.370515,208.931908,-0.407291,1.374156,220.316961,-7.388156,0.316212,309.303740,-3.409636,0.642061,233.496418,0.742598,6.130286,273.177564,0.627490,10.218265,30.903573,-0.562449,18.908030,344.014552,-0.998957,29.085728,288.519845,0.025575,33.591316,203.922422,5.094831,0.002534,8.032132
2018,10,10,0,0,0,196.137232,0.998811,Libra,11.358418,209.321843,-0.436626,1.372681,220.278789,-7.396638,0.315079,309.417518,-3.396103,0.643572,233.545610,0.742018,6.132579,273.190671,0.626932,10.222309,30.893783,-0.562451,18.906977,344.008988,-0.998917,29.088049,288.520922,0.025181,33.595760,207.317577,5.128537,0.002542,11.180348
2018,10,10,6,0,0,196.384202,0.998739,Libra,11.346336,209.711006,-0.465952,1.371177,220.238106,-7.404541,0.313957,309.531706,-3.382596,0.645086,233.594866,0.741440,6.134861,273.203870,0.626374,10.226351,30.883977,-0.562452,18.905941,344.003442,-0.998876,29.090387,288.522032,0.024787,33.600204,210.691924,5.144153,0.002550,14.307729
2018,10,10,12,0,0,196.631192,0.998668,Libra,11.334266,210.099395,-0.495265,1.369642,220.194914,-7.411854,0.312848,309.646303,-3.369115,0.646603,233.644191,0.740863,6.137133,273.217158,0.625818,10.230389,30.874154,-0.562453,18.904926,343.997917,-0.998835,29.092741,288.523172,0.024393,33.604649,214.045287,5.141957,0.002558,17.414085
2018,10,10,18,0,0,196.878259,0.998596,Libra,11.322210,210.487013,-0.524562,1.368078,220.149214,-7.418572,0.311751,309.761305,-3.355660,0.648122,233.693584,0.740288,6.139393,273.230537,0.625261,10.234423,30.864313,-0.562454,18.903925,343.992414,-0.998793,29.095110,288.524342,0.023999,33.609093,217.377565,5.122287,0.002566,20.499316
2018,10,11,0,0,0,197.125345,0.998524,Libra,11.310168,210.873869,-0.553839,1.366484,220.101007,-7.424680,0.310666,309.876707,-3.342231,0.649644,233.743041,0.739715,6.141643,273.244007,0.624706,10.238452,30.854464,-0.562454,18.902946,343.986929,-0.998751,29.097496,288.525546,0.023605,33.613537,220.688740,5.085536,0.002574,23.563402
2018,10,11,6,0,0,197.372451,0.998453,Libra,11.298141,211.259958,-0.583094,1.364860,220.050305,-7.430170,0.309593,309.992513,-3.328829,0.651169,233.792567,0.739143,6.143882,273.257566,0.624151,10.242477,30.844593,-0.562453,18.901985,343.981467,-0.998708,29.099897,288.526778,0.023211,33.617985,223.978872,5.032146,0.002582,26.606417
2018,10,11,12,0,0,197.619596,0.998381,Libra,11.286128,211.645286,-0.612323,1.363206,219.997103,-7.435035,0.308533,310.108714,-3.315453,0.652696,233.842158,0.738573,6.146110,273.271215,0.623597,10.246499,30.834716,-0.562452,18.901043,343.976026,-0.998664,29.102314,288.528044,0.022818,33.622429,227.248101,4.962602,0.002590,29.628503
2018,10,11,18,0,0,197.866780,0.998309,Libra,11.274130,212.029853,-0.641523,1.361523,219.941410,-7.439266,0.307485,310.225311,-3.302103,0.654226,233.891811,0.738005,6.148326,273.284954,0.623043,10.250517,30.824818,-0.562450,18.900118,343.970605,-0.998620,29.104750,288.529341,0.022424,33.626873,230.496638,4.877429,0.002598,32.629855
2018,10,12,0,0,0,198.114002,0.998238,Libra,11.262146,212.413666,-0.670690,1.359810,219.883234,-7.442849,0.306450,310.342307,-3.288780,0.655758,233.941538,0.737438,6.150532,273.298782,0.622491,10.254529,30.814912,-0.562448,18.899214,343.965206,-0.998576,29.107197,288.530669,0.022031,33.631321,233.724760,4.777183,0.002606,35.610752
2018,10,12,6,0,0,198.361263,0.998166,Libra,11.250178,212.796721,-0.699822,1.358068,219.822582,-7.445779,0.305428,310.459686,-3.275483,0.657293,233.991326,0.736873,6.152727,273.312700,0.621939,10.258538,30.804991,-0.562445,18.898327,343.959829,-0.998531,29.109661,288.532026,0.021638,33.635769,236.932831,4.662450,0.002613,38.571570
2018,10,12,12,0,0,198.608564,0.998095,Libra,11.238226,213.179022,-0.728915,1.356296,219.759464,-7.448047,0.304419,310.577457,-3.262213,0.658831,234.041175,0.736310,6.154910,273.326706,0.621387,10.262544,30.795056,-0.562441,18.897459,343.954470,-0.998485,29.112141,288.533417,0.021245,33.640217,240.121259,4.533837,0.002621,41.512705
2018,10,12,18,0,0,198.855883,0.998023,Libra,11.226288,213.560575,-0.757965,1.354495,219.693882,-7.449642,0.303423,310.695611,-3.248970,0.660371,234.091091,0.735748,6.157083,273.340802,0.620836,10.266543,30.785105,-0.562437,18.896608,343.949137,-0.998439,29.114635,288.534837,0.020852,33.644661,243.290527,4.391976,0.002628,44.434637
2018,10,13,0,0,0,199.103261,0.997952,Libra,11.214367,213.941374,-0.786971,1.352664,219.625855,-7.450556,0.302440,310.814148,-3.235753,0.661914,234.141073,0.735187,6.159245,273.354987,0.620286,10.270537,30.775149,-0.562433,18.895779,343.943823,-0.998393,29.117146,288.536291,0.020459,33.649109,246.441172,4.237509,0.002636,47.337920
2018,10,13,6,0,0,199.350659,0.997881,Libra,11.202462,214.321433,-0.815927,1.350804,219.555391,-7.450779,0.301471,310.933071,-3.222563,0.663460,234.191115,0.734629,6.161395,273.369259,0.619737,10.274529,30.765176,-0.562428,18.894966,343.938533,-0.998346,29.119673,288.537774,0.020066,33.653557,249.573781,4.071094,0.002643,50.223126
2018,10,13,12,0,0,199.598095,0.997809,Libra,11.190573,214.700736,-0.844832,1.348914,219.482506,-7.450303,0.300515,311.052368,-3.209399,0.665008,234.241221,0.734072,6.163534,273.383621,0.619188,10.278515,30.755194,-0.562422,18.894171,343.933266,-0.998298,29.122213,288.539290,0.019673,33.658001,252.688992,3.893398,0.002649,53.090906
2018,10,13,18,0,0,199.845550,0.997738,Libra,11.178701,215.079298,-0.873682,1.346995,219.407206,-7.449118,0.299573,311.172042,-3.196263,0.666558,234.291392,0.733517,6.165661,273.398070,0.618640,10.282496,30.745199,-0.562416,18.893398,343.928018,-0.998250,29.124769,288.540835,0.019281,33.662449,255.787498,3.705094,0.002656,55.941941
