Year,Month,Day,Hour,Minute,Second,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Zodiac,Daylight,Phase
2018,7,11,6,0,0,108.419807,79.634054,134.799715,150.751229,307.724463,223.143301,274.640310,32.017905,346.123317,289.801601,Cancer,14.940399,331.214247
2018,7,11,12,0,0,108.658180,83.242197,135.051363,151.030357,307.681321,223.143598,274.622688,32.023398,346.120419,289.795475,Cancer,14.936537,334.584016
2018,7,11,18,0,0,108.896563,86.861538,135.299877,151.309327,307.637521,223.144084,274.605097,32.028842,346.117492,289.789347,Cancer,14.932626,337.964977
2018,7,12,0,0,0,109.134946,90.490899,135.545222,151.588142,307.593066,223.144756,274.587538,32.034237,346.114535,289.783218,Cancer,14.928668,341.355950
2018,7,12,6,0,0,109.373338,94.129064,135.787379,151.866797,307.547963,223.145620,274.570011,32.039587,346.111547,289.777089,Cancer,14.924661,344.755729
2018,7,12,12,0,0,109.611721,97.774794,136.026314,152.145300,307.502220,223.146672,274.552518,32.044890,346.108531,289.770961,Cancer,14.920607,348.163071
2018,7,12,18,0,0,109.850123,101.426825,136.262008,152.423644,307.455840,223.147913,274.535057,32.050143,346.105484,289.764833,Cancer,14.916505,351.576701
2018,7,13,0,0,0,110.088515,105.083877,136.494417,152.701825,307.408833,223.149340,274.517631,32.055352,346.102407,289.758704,Cancer,14.912356,354.995359
2018,7,13,6,0,0,110.326927,108.744660,136.723528,152.979850,307.361204,223.150958,274.500240,32.060511,346.099300,289.752575,Cancer,14.908159,358.417735
2018,7,13,12,0,0,110.565329,112.407880,136.949304,153.257715,307.312962,223.152765,274.482883,32.065620,346.096164,289.746448,Cancer,14.903915,1.842547
2018,7,13,18,0,0,110.803741,116.072238,137.171710,153.535416,307.264100,223.154761,274.465563,32.070685,346.092998,289.740320,Cancer,14.899623,5.268497
2018,7,14,0,0,0,111.042163,119.736450,137.390721,153.812953,307.214646,223.156942,274.448277,32.075696,346.089802,289.734194,Cancer,14.895284,8.694288
2018,7,14,6,0,0,111.280584,123.399233,137.606299,154.090331,307.164594,223.159312,274.431030,32.080667,346.086579,289.728068,Cancer,14.890898,12.118649
2018,7,14,12,0,0,111.519006,127.059313,137.818415,154.367538,307.113954,223.161874,274.413819,32.085585,346.083324,289.721943,Cancer,14.886464,15.540307
2018,7,14,18,0,0,111.757437,130.715449,138.027037,154.644583,307.062733,223.164615,274.396646,32.090459,346.080042,289.715817,Cancer,14.881983,18.958009
2018,7,15,0,0,0,111.995878,134.366407,138.232131,154.921461,307.010935,223.167554,274.379512,32.095275,346.076728,289.709696,Cancer,14.877456,22.370532
2018,7,15,6,0,0,112.234319,138.010988,138.433671,155.198174,306.958578,223.170673,274.362416,32.100047,346.073387,289.703574,Cancer,14.872881,25.776671
2018,7,15,12,0,0,112.472770,141.648013,138.631602,155.474714,306.905654,223.173983,274.345360,32.104775,346.070016,289.697457,Cancer,14.868259,29.175247
2018,7,15,18,0,0,112.711211,145.276344,138.825911,155.751087,306.852186,223.177482,274.328344,32.109452,346.066617,289.691337,Cancer,14.863591,32.565129
2018,7,16,0,0,0,112.949681,148.894870,139.016550,156.027287,306.798173,223.181166,274.311368,32.114078,346.063188,289.685221,Cancer,14.858875,35.945193
2018,7,16,6,0,0,113.188142,152.502531,139.203485,156.303315,306.743629,223.185042,274.294433,32.118658,346.059731,289.679105,Cancer,14.854113,39.314392
2018,7,16,12,0,0,113.426612,156.098299,139.386690,156.579174,306.688551,223.189098,274.277540,32.123186,346.056246,289.672995,Cancer,14.849305,42.671690
2018,7,16,18,0,0,113.665082,159.681190,139.566108,156.854854,306.632962,223.193345,274.260689,32.127671,346.052731,289.666883,Cancer,14.844450,46.016105
2018,7,17,0,0,0,113.903571,163.250280,139.741716,157.130363,306.576859,223.197781,274.243880,32.132102,346.049188,289.660778,Cancer,14.839548,49.346712
2018,7,17,6,0,0,114.142061,166.804685,139.913478,157.405694,306.520261,223.202403,274.227114,32.136486,346.045618,289.654672,Cancer,14.834600,52.662628
2018,7,17,12,0,0,114.380551,170.343585,140.081341,157.680849,306.463162,223.207210,274.210392,32.140821,346.042018,289.648569,Cancer,14.829606,55.963031
2018,7,17,18,0,0,114.619059,173.866208,140.245284,157.955828,306.405586,223.212200,274.193714,32.145112,346.038390,289.642470,Cancer,14.824565,59.247151
2018,7,18,0,0,0,114.857568,177.371849,140.405259,158.230622,306.347536,223.217381,274.177081,32.149349,346.034734,289.636373,Cancer,14.819478,62.514281
2018,7,18,6,0,0,115.096077,180.859864,140.561226,158.505239,306.289015,223.222748,274.160493,32.153533,346.031049,289.630279,Cancer,14.814346,65.763786
2018,7,18,12,0,0,115.334606,184.329671,140.713149,158.779675,306.230042,223.228297,274.143950,32.157672,346.027338,289.624188,Cancer,14.809167,68.995070
2018,7,18,18,0,0,115.573144,187.780758,140.860986,159.053926,306.170620,223.234036,274.127454,32.161762,346.023598,289.618098,Cancer,14.803942,72.207619
2018,7,19,0,0,0,115.811672,191.212678,141.004692,159.327996,306.110760,223.239959,274.111004,32.165802,346.019829,289.612017,Cancer,14.798672,75.401001
2018,7,19,6,0,0,116.050211,194.625054,141.144238,159.601882,306.050470,223.246077,274.094602,32.169792,346.016033,289.605938,Cancer,14.793356,78.574840
2018,7,19,12,0,0,116.288768,198.017581,141.279577,159.875581,305.989764,223.252372,274.078247,32.173734,346.012210,289.599861,Cancer,14.787994,81.728816
2018,7,19,18,0,0,116.527326,201.390024,141.410662,160.149091,305.928654,223.258846,274.061940,32.177627,346.008357,289.593788,Cancer,14.782587,84.862693
2018,7,20,0,0,0,116.765893,204.742218,141.537463,160.422417,305.867137,223.265515,274.045682,32.181469,346.004480,289.587721,Cancer,14.777134,87.976323
2018,7,20,6,0,0,117.004470,208.074071,141.659932,160.695548,305.805236,223.272363,274.029473,32.185257,346.000573,289.581657,Cancer,14.771636,91.069597
2018,7,20,12,0,0,117.243057,211.385552,141.778031,160.968494,305.742955,223.279400,274.013314,32.189001,345.996640,289.575595,Cancer,14.766092,94.142500
2018,7,20,18,0,0,117.481643,214.676718,141.891717,161.241243,305.680304,223.286623,273.997205,32.192700,345.992681,289.569540,Cancer,14.760503,97.195074
2018,7,21,0,0,0,117.720250,217.947672,142.000950,161.513800,305.617295,223.294024,273.981148,32.196344,345.988692,289.563492,Cancer,14.754869,100.227422
2018,7,21,6,0,0,117.958856,221.198595,142.105688,161.786165,305.553938,223.301612,273.965140,32.199934,345.984677,289.557443,Cancer,14.749191,103.239739
2018,7,21,12,0,0,118.197471,224.429738,142.205889,162.058333,305.490244,223.309385,273.949185,32.203479,345.980636,289.551405,Cancer,14.743467,106.232263
2018,7,21,18,0,0,118.436107,227.641397,142.301514,162.330304,305.426220,223.317346,273.933282,32.206970,345.976567,289.545370,Cancer,14.737698,109.205288
2018,7,22,0,0,0,118.674742,230.833936,142.392529,162.602078,305.361879,223.325484,273.917431,32.210419,345.972472,289.539336,Cancer,14.731885,112.159195
2018,7,22,6,0,0,118.913387,234.007782,142.478878,162.873653,305.297241,223.333804,273.901633,32.213807,345.968351,289.533313,Cancer,14.726027,115.094393
2018,7,22,12,0,0,119.152051,237.163403,142.560536,163.145026,305.232296,223.342313,273.885889,32.217157,345.964203,289.527293,Cancer,14.720124,118.011354
2018,7,22,18,0,0,119.390706,240.301325,142.637459,163.416198,305.167074,223.351001,273.870199,32.220450,345.960026,289.521278,Cancer,14.714177,120.910615
2018,7,23,0,0,0,119.629380,243.422123,142.709613,163.687167,305.101581,223.359878,273.854564,32.223695,345.955826,289.515271,Cancer,14.708185,123.792739
2018,7,23,6,0,0,119.868054,246.526419,142.776950,163.957930,305.035820,223.368931,273.838984,32.226884,345.951598,289.509268,Cancer,14.702150,126.658361
2018,7,23,12,0,0,120.106758,249.614865,142.839439,164.228489,304.969810,223.378169,273.823459,32.230029,345.947343,289.503270,Leo,14.696069,129.508106
2018,7,23,18,0,0,120.345461,252.688168,142.897043,164.498840,304.903564,223.387587,273.807990,32.233121,345.943066,289.497278,Leo,14.689945,132.342707
2018,7,24,0,0,0,120.584174,255.747054,142.949729,164.768981,304.837084,223.397190,273.792578,32.236167,345.938758,289.491296,Leo,14.683777,135.162879
2018,7,24,6,0,0,120.822887,258.792297,142.997457,165.038916,304.770393,223.406970,273.777223,32.239157,345.934428,289.485317,Leo,14.677565,137.969406
2018,7,24,12,0,0,121.061629,261.824692,143.040194,165.308636,304.703498,223.416935,273.761924,32.242098,345.930070,289.479347,Leo,14.671309,140.763059
2018,7,24,18,0,0,121.300371,264.845065,143.077914,165.578147,304.636400,223.427079,273.746684,32.244992,345.925687,289.473382,Leo,14.665010,143.544690
2018,7,25,0,0,0,121.539133,267.854267,143.110583,165.847443,304.569127,223.437409,273.731503,32.247835,345.921278,289.467424,Leo,14.658667,146.315136
2018,7,25,6,0,0,121.777885,270.853171,143.138166,166.116522,304.501681,223.447918,273.716379,32.250627,345.916843,289.461471,Leo,14.652280,149.075283
2018,7,25,12,0,0,122.016675,273.842670,143.160644,166.385385,304.434074,223.458604,273.701315,32.253366,345.912384,289.455527,Leo,14.645850,151.825999
2018,7,25,18,0,0,122.255456,276.823676,143.177986,166.654031,304.366322,223.469471,273.686311,32.256055,345.907898,289.449592,Leo,14.639377,154.568221
2018,7,26,0,0,0,122.494247,279.797115,143.190164,166.922456,304.298437,223.480522,273.671367,32.258694,345.903388,289.443664,Leo,14.632860,157.302863
2018,7,26,6,0,0,122.733067,282.763931,143.197160,167.190661,304.230422,223.491748,273.656483,32.261284,345.898853,289.437744,Leo,14.626301,160.030868
2018,7,26,12,0,0,122.971887,285.725080,143.198957,167.458642,304.162299,223.503157,273.641661,32.263820,345.894294,289.431827,Leo,14.619698,162.753193
2018,7,26,18,0,0,123.210726,288.681524,143.195524,167.726401,304.094078,223.514745,273.626900,32.266312,345.889708,289.425921,Leo,14.613052,165.470799
2018,7,27,0,0,0,123.449565,291.634241,143.186856,167.993932,304.025767,223.526509,273.612201,32.268748,345.885098,289.420023,Leo,14.606364,168.184678
2018,7,27,6,0,0,123.688414,294.584209,143.172939,168.261238,303.957377,223.538453,273.597564,32.271135,345.880463,289.414133,Leo,14.599634,170.895794
2018,7,27,12,0,0,123.927292,297.532418,143.153755,168.528316,303.888928,223.550573,273.582990,32.273466,345.875804,289.408253,Leo,14.592860,173.605124
2018,7,27,18,0,0,124.166170,300.479863,143.129302,168.795162,303.820426,223.562878,273.568480,32.275751,345.871120,289.402377,Leo,14.586044,176.313691
2018,7,28,0,0,0,124.405068,303.427544,143.099570,169.061777,303.751883,223.575353,273.554033,32.277985,345.866414,289.396513,Leo,14.579186,179.022478
2018,7,28,6,0,0,124.643956,306.376457,143.064560,169.328160,303.683312,223.588011,273.539650,32.280168,345.861680,289.390654,Leo,14.572285,181.732498
2018,7,28,12,0,0,124.882883,309.327596,143.024272,169.594307,303.614726,223.600845,273.525332,32.282299,345.856924,289.384808,Leo,14.565343,184.444718
2018,7,28,18,0,0,125.121809,312.281970,142.978713,169.860218,303.546136,223.613858,273.511079,32.284382,345.852145,289.378970,Leo,14.558358,187.160158
2018,7,29,0,0,0,125.360755,315.240568,142.927885,170.125890,303.477559,223.627047,273.496891,32.286411,345.847342,289.373142,Leo,14.551331,189.879808
2018,7,29,6,0,0,125.599711,318.204384,142.871806,170.391323,303.408997,223.640412,273.482769,32.288391,345.842514,289.367318,Leo,14.544263,192.604678
2018,7,29,12,0,0,125.838677,321.174406,142.810481,170.656517,303.340467,223.653954,273.468714,32.290318,345.837662,289.361508,Leo,14.537153,195.335725
2018,7,29,18,0,0,126.077652,324.151616,142.743940,170.921465,303.271985,223.667666,273.454725,32.292193,345.832786,289.355705,Leo,14.530001,198.073960
2018,7,30,0,0,0,126.316656,327.136980,142.672203,171.186169,303.203558,223.681563,273.440803,32.294018,345.827889,289.349913,Leo,14.522808,200.820322
2018,7,30,6,0,0,126.555661,330.131452,142.595302,171.450629,303.135205,223.695627,273.426948,32.295796,345.822967,289.344131,Leo,14.515574,203.575792
2018,7,30,12,0,0,126.794685,333.135985,142.513262,171.714838,303.066926,223.709870,273.413162,32.297520,345.818023,289.338357,Leo,14.508298,206.341295
2018,7,30,18,0,0,127.033718,336.151500,142.426124,171.978800,302.998749,223.724292,273.399444,32.299190,345.813054,289.332597,Leo,14.500981,209.117782
2018,7,31,0,0,0,127.272761,339.178903,142.333932,172.242510,302.930672,223.738882,273.385795,32.300813,345.808063,289.326841,Leo,14.493624,211.906141
2018,7,31,6,0,0,127.511834,342.219088,142.236732,172.505966,302.862710,223.753647,273.372215,32.302381,345.803048,289.321099,Leo,14.486225,214.707257
2018,7,31,12,0,0,127.750906,345.272910,142.134575,172.769167,302.794886,223.768586,273.358704,32.303900,345.798013,289.315368,Leo,14.478785,217.522008
2018,7,31,18,0,0,127.989998,348.341204,142.027518,173.032112,302.727195,223.783704,273.345264,32.305372,345.792953,289.309647,Leo,14.471305,220.351204
2018,8,1,0,0,0,128.229109,351.424773,141.915631,173.294799,302.659665,223.798988,273.331893,32.306786,345.787870,289.303933,Leo,14.463784,223.195662
2018,8,1,6,0,0,128.468221,354.524381,141.798973,173.557224,302.592298,223.814449,273.318594,32.308152,345.782766,289.298235,Leo,14.456224,226.056159
2018,8,1,12,0,0,128.707361,357.640758,141.677627,173.819389,302.525104,223.830086,273.305365,32.309463,345.777640,289.292544,Leo,14.448622,228.933398
2018,8,1,18,0,0,128.946511,0.774588,141.551667,174.081288,302.458104,223.845890,273.292209,32.310729,345.772491,289.286868,Leo,14.440981,231.828075
2018,8,2,0,0,0,129.185661,3.926509,141.421176,174.342923,302.391309,223.861867,273.279124,32.311940,345.767321,289.281198,Leo,14.433300,234.740844
2018,8,2,6,0,0,129.424841,7.097112,141.286260,174.604289,302.324723,223.878020,273.266112,32.313106,345.762128,289.275544,Leo,14.425578,237.672267
2018,8,2,12,0,0,129.664039,10.286927,141.147003,174.865386,302.258361,223.894340,273.253172,32.314214,345.756911,289.269900,Leo,14.417817,240.622889
2018,8,2,18,0,0,129.903257,13.496435,141.003519,175.126212,302.192238,223.910833,273.240305,32.315269,345.751676,289.264265,Leo,14.410016,243.593177
2018,8,3,0,0,0,130.142475,16.726048,140.855908,175.386763,302.126358,223.927500,273.227512,32.316275,345.746419,289.258644,Leo,14.402175,246.583569
2018,8,3,6,0,0,130.381713,19.976117,140.704301,175.647040,302.060746,223.944332,273.214793,32.317234,345.741139,289.253035,Leo,14.394296,249.594404
2018,8,3,12,0,0,130.620980,23.246917,140.548808,175.907039,301.995402,223.961338,273.202148,32.318138,345.735838,289.247438,Leo,14.386376,252.625942
2018,8,3,18,0,0,130.860246,26.538658,140.389562,176.166759,301.930335,223.978511,273.189578,32.318991,345.730517,289.241850,Leo,14.378418,255.678408
2018,8,4,0,0,0,131.099523,29.851478,140.226704,176.426197,301.865568,223.995857,273.177082,32.319795,345.725173,289.236278,Leo,14.370421,258.751953
2018,8,4,6,0,0,131.338838,33.185430,140.060374,176.685352,301.801109,224.013367,273.164662,32.320544,345.719809,289.230720,Leo,14.362384,261.846589
2018,8,4,12,0,0,131.578153,36.540482,139.890712,176.944221,301.736963,224.031053,273.152318,32.321245,345.714425,289.225169,Leo,14.354309,264.962324
2018,8,4,18,0,0,131.817488,39.916541,139.717885,177.202803,301.673141,224.048902,273.140050,32.321891,345.709018,289.219635,Leo,14.346196,268.099054
2018,8,5,0,0,0,132.056842,43.313414,139.542044,177.461095,301.609669,224.066919,273.127858,32.322485,345.703592,289.214110,Leo,14.338043,271.256570
2018,8,5,6,0,0,132.296216,46.730833,139.363360,177.719095,301.546538,224.085108,273.115742,32.323033,345.698146,289.208599,Leo,14.329853,274.434618
2018,8,5,12,0,0,132.535599,50.168438,139.182003,177.976801,301.483774,224.103464,273.103705,32.323529,345.692679,289.203103,Leo,14.321624,277.632838
2018,8,5,18,0,0,132.775002,53.625809,138.998143,178.234212,301.421382,224.121985,273.091745,32.323970,345.687191,289.197618,Leo,14.313357,280.850811
2018,8,6,0,0,0,133.014414,57.102421,138.811979,178.491323,301.359371,224.140675,273.079863,32.324361,345.681683,289.192146,Leo,14.305052,284.088011
2018,8,6,6,0,0,133.253846,60.597683,138.623694,178.748135,301.297755,224.159528,273.068058,32.324706,345.676157,289.186689,Leo,14.296709,287.343834
2018,8,6,12,0,0,133.493297,64.110925,138.433475,179.004644,301.236539,224.178552,273.056333,32.324989,345.670609,289.181245,Leo,14.288328,290.617624
2018,8,6,18,0,0,133.732768,67.641404,138.241529,179.260847,301.175739,224.197740,273.044686,32.325229,345.665042,289.175818,Leo,14.279910,293.908636
2018,8,7,0,0,0,133.972258,71.188310,138.048055,179.516744,301.115366,224.217097,273.033118,32.325413,345.659455,289.170398,Leo,14.271454,297.216048
2018,8,7,6,0,0,134.211758,74.750762,137.853257,179.772331,301.055426,224.236612,273.021630,32.325549,345.653850,289.164995,Leo,14.262961,300.539007
2018,8,7,12,0,0,134.451287,78.327825,137.657365,180.027607,300.995933,224.256294,273.010222,32.325630,345.648225,289.159608,Leo,14.254431,303.876534
2018,8,7,18,0,0,134.690825,81.918500,137.460576,180.282568,300.936896,224.276146,272.998895,32.325665,345.642581,289.154233,Leo,14.245863,307.227675
2018,8,8,0,0,0,134.930383,85.521743,137.263113,180.537212,300.878326,224.296155,272.987648,32.325647,345.636918,289.148871,Leo,14.237259,310.591356
2018,8,8,6,0,0,135.169961,89.136460,137.065208,180.791538,300.820232,224.316328,272.976481,32.325577,345.631236,289.143524,Leo,14.228618,313.966497
2018,8,8,12,0,0,135.409548,92.761516,136.867084,181.045543,300.762620,224.336674,272.965396,32.325457,345.625534,289.138193,Leo,14.219940,317.351964
2018,8,8,18,0,0,135.649155,96.395743,136.668961,181.299223,300.705507,224.357178,272.954393,32.325286,345.619814,289.132877,Leo,14.211226,320.746588
2018,8,9,0,0,0,135.888781,100.037939,136.471078,181.552578,300.648896,224.377842,272.943472,32.325058,345.614075,289.127574,Leo,14.202476,324.149154
2018,8,9,6,0,0,136.128446,103.686884,136.273665,181.805604,300.592801,224.398671,272.932632,32.324783,345.608316,289.122286,Leo,14.193689,327.558440
2018,8,9,12,0,0,136.368101,107.341323,136.076956,182.058299,300.537228,224.419659,272.921875,32.324461,345.602543,289.117014,Leo,14.184866,330.973222
2018,8,9,18,0,0,136.607786,111.000008,135.881190,182.310660,300.482187,224.440815,272.911201,32.324082,345.596748,289.111758,Leo,14.176007,334.392222
2018,8,10,0,0,0,136.847499,114.661662,135.686594,182.562684,300.427688,224.462128,272.900611,32.323658,345.590937,289.106516,Leo,14.167112,337.814164
2018,8,10,6,0,0,137.087222,118.325009,135.493412,182.814370,300.373741,224.483599,272.890103,32.323173,345.585109,289.101287,Leo,14.158182,341.237785
2018,8,10,12,0,0,137.326965,121.988773,135.301878,183.065715,300.320356,224.505237,272.879679,32.322644,345.579262,289.096076,Leo,14.149216,344.661809
2018,8,10,18,0,0,137.566727,125.651678,135.112230,183.316715,300.267535,224.527032,272.869340,32.322060,345.573398,289.090882,Leo,14.140215,348.084948
2018,8,11,0,0,0,137.806509,129.312464,134.924700,183.567369,300.215294,224.548988,272.859085,32.321432,345.567517,289.085701,Leo,14.131178,351.505953
2018,8,11,6,0,0,138.046310,132.969872,134.739524,183.817673,300.163638,224.571102,272.848914,32.320746,345.561616,289.080539,Leo,14.122107,354.923566
2018,8,11,12,0,0,138.286130,136.622661,134.556927,184.067626,300.112574,224.593379,272.838828,32.320011,345.555700,289.075390,Leo,14.113000,358.336534
2018,8,11,18,0,0,138.525960,140.269613,134.377151,184.317222,300.062114,224.615814,272.828828,32.319227,345.549766,289.070255,Leo,14.103859,1.743651
2018,8,12,0,0,0,138.765829,143.909525,134.200415,184.566462,300.012262,224.638403,272.818913,32.318390,345.543816,289.065141,Leo,14.094683,5.143699
2018,8,12,6,0,0,139.005698,147.541241,134.026946,184.815341,299.963032,224.661156,272.809085,32.317504,345.537850,289.060041,Leo,14.085473,8.535540
2018,8,12,12,0,0,139.245606,151.163607,133.856968,185.063856,299.914429,224.684064,272.799342,32.316565,345.531865,289.054959,Leo,14.076228,11.918002
2018,8,12,18,0,0,139.485523,154.775530,133.690701,185.312006,299.866455,224.707129,272.789685,32.315577,345.525865,289.049892,Leo,14.066949,15.290008
2018,8,13,0,0,0,139.725470,158.375938,133.528355,185.559787,299.819123,224.730352,272.780115,32.314540,345.519847,289.044843,Leo,14.057636,18.650471
2018,8,13,6,0,0,139.965426,161.963815,133.370153,185.807195,299.772438,224.753733,272.770632,32.313449,345.513815,289.039810,Leo,14.048289,21.998390
2018,8,13,12,0,0,140.205393,165.538175,133.216286,186.054229,299.726414,224.777265,272.761237,32.312308,345.507767,289.034794,Leo,14.038909,25.332778
2018,8,13,18,0,0,140.445397,169.098099,133.066968,186.300884,299.681050,224.800957,272.751928,32.311113,345.501702,289.029795,Leo,14.029495,28.652703
2018,8,14,0,0,0,140.685422,172.642713,132.922393,186.547159,299.636361,224.824805,272.742708,32.309871,345.495620,289.024812,Leo,14.020047,31.957291
2018,8,14,6,0,0,140.925466,176.171201,132.782754,186.793051,299.592344,224.848806,272.733576,32.308577,345.489523,289.019849,Leo,14.010566,35.245738
2018,8,14,12,0,0,141.165529,179.682807,132.648242,187.038554,299.549012,224.872966,272.724532,32.307234,345.483412,289.014900,Leo,14.001052,38.517277
2018,8,14,18,0,0,141.405612,183.176840,132.519030,187.283667,299.506369,224.897279,272.715577,32.305841,345.477284,289.009970,Leo,13.991505,41.771228
2018,8,15,0,0,0,141.645723,186.652674,132.395311,187.528388,299.464427,224.921742,272.706710,32.304396,345.471141,289.005059,Leo,13.981925,45.006954
2018,8,15,6,0,0,141.885845,190.109753,132.277243,187.772712,299.423185,224.946361,272.697932,32.302897,345.464983,289.000167,Leo,13.972313,48.223911
2018,8,15,12,0,0,142.125996,193.547593,132.164995,188.016635,299.382660,224.971136,272.689244,32.301354,345.458812,288.995292,Leo,13.962667,51.421602
2018,8,15,18,0,0,142.366166,196.965775,132.058727,188.260157,299.342843,224.996062,272.680645,32.299757,345.452624,288.990430,Leo,13.952990,54.599607
2018,8,16,0,0,0,142.606355,200.363965,131.958594,188.503271,299.303749,225.021139,272.672137,32.298107,345.446420,288.985592,Leo,13.943280,57.757607
2018,8,16,6,0,0,142.846564,203.741894,131.864741,188.745977,299.265385,225.046371,272.663718,32.296415,345.440205,288.980768,Leo,13.933539,60.895331
2018,8,16,12,0,0,143.086812,207.099373,131.777313,188.988270,299.227754,225.071751,272.655389,32.294664,345.433974,288.975965,Leo,13.923765,64.012565
2018,8,16,18,0,0,143.327050,210.436280,131.696442,189.230145,299.190857,225.097286,272.647152,32.292866,345.427728,288.971179,Leo,13.913960,67.109227
2018,8,17,0,0,0,143.567337,213.752577,131.622252,189.471603,299.154711,225.122969,272.639005,32.291021,345.421469,288.966412,Leo,13.904123,70.185238
2018,8,17,6,0,0,143.807643,217.048294,131.554871,189.712637,299.119312,225.148807,272.630949,32.289122,345.415197,288.961663,Leo,13.894254,73.240656
2018,8,17,12,0,0,144.047968,220.323528,131.494421,189.953242,299.084666,225.174790,272.622984,32.287173,345.408908,288.956937,Leo,13.884355,76.275562
2018,8,17,18,0,0,144.288304,223.578452,131.440998,190.193419,299.050781,225.200927,272.615110,32.285173,345.402608,288.952225,Leo,13.874424,79.290146
2018,8,18,0,0,0,144.528678,226.813306,131.394717,190.433164,299.017662,225.227214,272.607329,32.283124,345.396294,288.947533,Leo,13.864463,82.284632
2018,8,18,6,0,0,144.769071,230.028389,131.355669,190.672468,298.985310,225.253645,272.599639,32.281027,345.389967,288.942863,Leo,13.854470,85.259320
2018,8,18,12,0,0,145.009474,233.224070,131.323951,190.911333,298.953733,225.280231,272.592042,32.278876,345.383627,288.938210,Leo,13.844447,88.214591
2018,8,18,18,0,0,145.249916,236.400774,131.299637,191.149753,298.922932,225.306962,272.584537,32.276677,345.377275,288.933573,Leo,13.834394,91.150859
2018,8,19,0,0,0,145.490378,239.558976,131.282820,191.387727,298.892919,225.333839,272.577124,32.274433,345.370907,288.928960,Leo,13.824310,94.068597
2018,8,19,6,0,0,145.730859,242.699214,131.273564,191.625245,298.863690,225.360871,272.569805,32.272135,345.364528,288.924363,Leo,13.814197,96.968358
2018,8,19,12,0,0,145.971359,245.822072,131.271939,191.862309,298.835252,225.388044,272.562578,32.269787,345.358134,288.919789,Leo,13.804053,99.850712
2018,8,19,18,0,0,146.211889,248.928176,131.278006,192.098912,298.807609,225.415363,272.555445,32.267393,345.351730,288.915234,Leo,13.793880,102.716283
2018,8,20,0,0,0,146.452447,252.018200,131.291818,192.335051,298.780763,225.442831,272.548405,32.264944,345.345314,288.910698,Leo,13.783676,105.565749
2018,8,20,6,0,0,146.693026,255.092859,131.313432,192.570725,298.754721,225.470450,272.541459,32.262445,345.338885,288.906183,Leo,13.773444,108.399834
2018,8,20,12,0,0,146.933623,258.152903,131.342887,192.805926,298.729487,225.498208,272.534607,32.259903,345.332444,288.901686,Leo,13.763182,111.219278
2018,8,20,18,0,0,147.174240,261.199110,131.380218,193.040652,298.705057,225.526112,272.527849,32.257304,345.325991,288.897212,Leo,13.752891,114.024871
2018,8,21,0,0,0,147.414896,264.232298,131.425463,193.274898,298.681446,225.554164,272.521185,32.254665,345.319526,288.892758,Leo,13.742571,116.817404
2018,8,21,6,0,0,147.655561,267.253306,131.478654,193.508660,298.658647,225.582355,272.514615,32.251973,345.313051,288.888324,Leo,13.732223,119.597743
2018,8,21,12,0,0,147.896256,270.263000,131.539813,193.741935,298.636667,225.610692,272.508141,32.249227,345.306564,288.883907,Leo,13.721845,122.366742
2018,8,21,18,0,0,148.136980,273.262268,131.608953,193.974716,298.615509,225.639177,272.501761,32.246433,345.300066,288.879516,Leo,13.711440,125.125287
2018,8,22,0,0,0,148.377713,276.252019,131.686088,194.207002,298.595180,225.667802,272.495476,32.243593,345.293556,288.875145,Leo,13.701006,127.874301
2018,8,22,6,0,0,148.618486,279.233177,131.771233,194.438787,298.575676,225.696572,272.489286,32.240703,345.287034,288.870789,Leo,13.690544,130.614695
2018,8,22,12,0,0,148.859277,282.206683,131.864383,194.670068,298.557001,225.725481,272.483192,32.237766,345.280504,288.866457,Leo,13.680054,133.347409
2018,8,22,18,0,0,149.100089,285.173493,131.965538,194.900839,298.539158,225.754533,272.477193,32.234778,345.273961,288.862150,Leo,13.669536,136.073400
2018,8,23,0,0,0,149.340939,288.134569,132.074699,195.131096,298.522151,225.783730,272.471290,32.231740,345.267410,288.857860,Leo,13.658991,138.793631
2018,8,23,6,0,0,149.581799,291.090890,132.191852,195.360836,298.505978,225.813064,272.465483,32.228656,345.260848,288.853593,Leo,13.648419,141.509091
2018,8,23,12,0,0,149.822687,294.043438,132.316981,195.590052,298.490650,225.842543,272.459772,32.225521,345.254274,288.849348,Leo,13.637819,144.220752
2018,8,23,18,0,0,150.063615,296.993201,132.450070,195.818740,298.476156,225.872161,272.454157,32.222340,345.247691,288.845121,Virgo,13.627191,146.929587
2018,8,24,0,0,0,150.304543,299.941172,132.591095,196.046897,298.462509,225.901919,272.448639,32.219109,345.241098,288.840919,Virgo,13.616538,149.636630
2018,8,24,6,0,0,150.545510,302.888354,132.740026,196.274516,298.449710,225.931816,272.443218,32.215830,345.234495,288.836738,Virgo,13.605858,152.342843
2018,8,24,12,0,0,150.786505,305.835744,132.896834,196.501597,298.437749,225.961855,272.437893,32.212504,345.227882,288.832577,Virgo,13.595150,155.049237
2018,8,24,18,0,0,151.027521,308.784341,133.061487,196.728130,298.426642,225.992028,272.432665,32.209129,345.221261,288.828439,Virgo,13.584417,157.756824
2018,8,25,0,0,0,151.268565,311.735147,133.233937,196.954112,298.416383,226.022343,272.427534,32.205703,345.214631,288.824322,Virgo,13.573657,160.466579
